track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6S1G1YciJfoW5wRzMio6Ll,Agnes Nunes;Neo Beats,Hiroshima,Hiroshima,41,216033,False,0.698,0.358,2,-9.843,0,0.151,0.396,0.0,0.356,0.3,107.052,4,r-n-b
2Cl9xsAUKBPMXuUBUXklbn,Barão Vermelho,iCollection - Barão Vermelho,Puro êxtase,40,237213,False,0.776,0.944,9,-3.686,1,0.0642,0.127,0.00016,0.0595,0.702,120.006,4,r-n-b
11BUFxLtMAVUtJaTnNK8Ey,JVKE;ILLENIUM;NURKO,golden hour (ILLENIUM & NURKO Remix),golden hour - ILLENIUM & NURKO Remix,57,201904,False,0.453,0.771,1,-4.382,0,0.0341,0.046,0.0,0.159,0.0754,126.003,4,indie
4NO6XC0EV2l7mkKjSJViix,salem ilese,"It's Christmas, Let's Dance",Marry Christmas,0,162009,False,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,indie
7nBtvMaR4GTorkIlNlvN59,salem ilese,All I Want For Christmas Is You,Marry Christmas,0,162009,False,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,indie
3Trk97TnEvpYk1iIcR3GRq,Nucleya;Julius Sylvest;Gagan Mudgal,Bass Rani,Mumbai Dance,46,183092,False,0.655,0.892,8,-5.792,1,0.0771,0.0202,0.0917,0.321,0.486,97.01,4,indie
2wopaZn4bijSHJHOi8eICq,Ritviz,Ved,Barso,49,257142,False,0.537,0.829,2,-6.831,1,0.0318,0.0268,0.00715,0.124,0.0383,140.047,4,indie
7cYIJYDp9ZhkELwN6LjEqg,The Rare Occasions,Tek It - New Noise,Notion,0,195120,False,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4,indie
62xTWuLB2JucUM9lCmr7kj,Ritviz,Mimmi,Aas Paas,47,98412,False,0.633,0.452,7,-9.119,1,0.0531,0.0162,0.151,0.169,0.402,114.058,4,indie
6hFeEa1XPaw2bbHi8eFt4x,Raman Negi,Ek Din,Ek Din,46,300202,False,0.724,0.644,2,-7.367,1,0.102,0.0279,0.000801,0.903,0.699,91.995,4,indie
0Ai5lxcQ7WfxLtZn6h9PG1,Bipul Chettri,Syndicate - Single,Syndicate,47,288000,False,0.633,0.427,1,-12.788,0,0.0431,0.387,0.000167,0.33,0.757,119.979,4,indie
30KPG6tcT4DAYsYdTEBoXh,Ellie Goulding;Juice WRLD,pov: it's 2019,Hate Me,0,186226,False,0.658,0.791,8,-4.66,1,0.0512,0.102,0.0,0.139,0.744,75.017,4,indie
1Mk9ou2m6hsEZJYuNRJFpO,Matt Hartke,London's Song,London's Song,65,178573,False,0.562,0.266,4,-14.852,1,0.0409,0.928,0.000626,0.0983,0.493,88.968,4,indie
5ln5yQdUywVbf8HhFsOcd6,Halsey,hopeless fountain kingdom (Deluxe),Walls Could Talk,77,101789,True,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,4,indie
1qriL63qImdxwjsZH4TUBM,Hriday Gattani;Chinmayi,24 (Original Motion Picture Soundtrack),Prema Swaramulalo,44,289266,False,0.493,0.533,4,-10.636,1,0.0409,0.552,1.39e-05,0.134,0.468,142.405,3,indie
68KJfbYO4h7wCzbq3CJ0T7,Anupam Roy;Shreya Ghoshal,Praktan (Original Motion Picture Soundtrack),Kolkata,41,281685,False,0.665,0.539,0,-6.062,1,0.0326,0.714,0.0,0.109,0.441,115.869,4,indie
38ffZsovm7LjAtdvXjp0BP,Hayley Williams,rainy day indie,Pure Love,0,187086,False,0.79,0.475,0,-6.787,1,0.0585,0.0772,7.58e-05,0.125,0.827,95.003,4,indie
1ryH3lEGX8dn6YhpJvp1YF,Paul Simon,12 Days of Christmas 2022,Getting Ready For Christmas Day,0,245506,False,0.733,0.756,2,-8.05,1,0.135,0.438,3.22e-05,0.335,0.923,124.09,3,indie
1mzyWMQf2TtVJzHM1Hf3Pv,Stevie Wonder,Christmas Classics,One Little Christmas Tree,0,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,indie
63J97fSuqUiTB7rm58OfxV,Fitz and The Tantrums,New Pop Classics,Sway,0,136940,False,0.705,0.927,1,-2.701,1,0.0776,0.0327,0.0,0.0705,0.945,159.978,4,indie
4iBIFGEGJ0I5ezZZ6VXYp7,Bayaan,Suno,Teri Tasveer,46,298905,False,0.549,0.432,1,-9.741,0,0.0295,0.655,0.227,0.0907,0.229,118.941,3,indie
6J5ymVSQlrmZ2Y48GYLaoK,Adarsh Rao,Kaari,Kaari,51,157777,False,0.725,0.462,3,-11.786,1,0.0413,0.231,0.019,0.0775,0.704,107.986,4,indie
7os4oiaoa9iyBrf9jZxmJ6,Sam Fender,Alternative Christmas 2022,The Dying Light - Winter Edit,0,215493,False,0.459,0.606,10,-5.694,1,0.038,0.296,8.37e-05,0.113,0.234,129.142,4,indie
6osLH2yLhpwuESclKx84sg,When Chai Met Toast,Joy of Little Things,Joy of Little Things,53,239666,False,0.509,0.611,9,-5.786,1,0.0334,0.185,0.0,0.116,0.208,100.155,4,indie
0UXswv8EK5264CWxS0tLNF,Anupam Roy,Chotushkone,Boba Tunnel,49,247510,False,0.598,0.537,9,-8.281,1,0.0326,0.285,0.0,0.13,0.397,131.955,4,indie
6pkR6jHUCqZY1rkjDiXLTR,Aditya A;Saiwariya,Chhodo Kalaiya,Chhodo Kalaiya,46,193263,False,0.639,0.459,4,-10.431,1,0.0298,0.86,0.002,0.0781,0.294,95.01,4,indie
7qMCYAkTTbFOw1hUXvAAje,Osho Jain;Sanchi,Saar,Humara Ho Gaya,52,157674,False,0.657,0.249,0,-12.8,1,0.0528,0.929,0.0,0.0965,0.226,148.027,4,indie
3gkwsu7aHT9WLFkl2Q0RPX,Stevie Wonder,Soul Christmas Greatest Hits,Someday At Christmas,0,170746,False,0.259,0.514,5,-6.726,1,0.0365,0.649,0.0,0.11,0.222,67.644,5,indie
1FWsomP9StpCcXNWmJk8Cl,Cigarettes After Sex,Cigarettes After Sex,K.,78,320030,False,0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,4,indie
2fwC1bsAd5GrTwvGBRep0p,salem ilese,(MORE) Unsponsored Content,ExBox,54,129343,True,0.839,0.559,11,-8.485,0,0.0656,0.274,0.0,0.395,0.887,121.932,4,indie
51Grh1RyUDcMBbpuyUIUHI,Liana Flores,recently,rises the moon,81,161929,False,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,3,indie
1OIyNXo5f9lYHrJ6WchS3g,The Head And The Heart,Here to Forever - All New Indie,Virginia (Wind in the Night),0,205293,False,0.265,0.79,7,-3.702,1,0.0366,0.00699,0.0,0.0523,0.248,136.075,4,indie
59d6pKXq0vbneJNlfiX82Y,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,Clásicos de ahora: Perreo,La Llevo Al Cielo,0,254920,True,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4,latin
2P4yrq9QoKVT7nGlYchihs,Mariah Angeliq,Feliz Cumpleaños con Perreo,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latin
5HpivGfblVhlWwNTvmyzHL,Mariah Angeliq,La navidad es todo aquello que nos hace recordar...,Last Christmas,0,217893,False,0.745,0.812,0,-5.77,1,0.0254,0.0954,0.0,0.0473,0.968,112.026,4,latin
1IzL5F7RfFpeqwKaWrB32I,Kevin Roldan,Reggaeton Mix Perreito,PPP,2,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,latin
75G3D1ajCgumVJ7Kun9MbC,Brytiago;Darell,Halloween 2022 Perreo Vol. 3,Olvidando,1,229013,False,0.767,0.672,2,-4.455,0,0.182,0.12,6.18e-05,0.695,0.585,171.996,4,latin
5AwXAAPFy9Jxfx4ZwkPsJe,Kevin Roldan;Bryant Myers;Lyanno,Halloween 2022 Perreo Vol. 1,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latin
13SgfMDRRldjdxzd6eKpQm,Juan Magán;Mariah Angeliq;Yera,Hora del taco sin auto,Amigos,0,177333,False,0.74,0.63,11,-6.634,0,0.0832,0.0212,0.0,0.299,0.763,89.952,4,latin
70jNiolUHfAHm3wqJzmbPH,Lasso,Alternativo diferente latino,Algodón,0,172186,False,0.741,0.552,0,-6.193,0,0.0755,0.417,1.37e-06,0.117,0.444,94.987,4,latin
5br09BQU134gRX5M6HMnmr,Ozuna;TINI,OzuTochi,Un Reel,62,203840,False,0.715,0.744,9,-4.963,1,0.0487,0.233,0.000159,0.122,0.746,163.005,4,latin
1F4sE8N4KROqjI5GeBDiDQ,J Balvin,Perreo Tenebroso Vol. 4,Reggaeton,0,158800,False,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.062,4,latin
4PlkeOWaeaS9e0R2DvZUgc,Ozuna;El Cherry Scom,OzuTochi,Perreo y Dembow,58,162026,False,0.913,0.722,7,-2.949,1,0.0576,0.0171,0.0978,0.139,0.545,110.015,4,latin
09ozFHrTL7cI5pYLJWuB2Y,Feid,Reggeaton Imperdible,Si Te La Encuentras Por Ahí,2,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,latin
02CXWW03gPcga4hBsuylGM,Selena;Barrio Boyzz,Halloween 2022 Pop Vol. 1,Donde Quiera Que Estés,0,270213,False,0.629,0.936,11,-5.14,0,0.0549,0.0827,4.67e-05,0.148,0.932,89.605,4,latin
0bWSUYv9RvJiMzPj1tc5QN,El Canto Del Loco,Éxitos del Pop en Español de los Años 2000,Besos,0,147466,False,0.588,0.876,10,-4.564,1,0.0516,0.00806,7.41e-06,0.129,0.519,105.013,4,latin
3Kk30svEH2XoNsEvM3jyOP,Los Prisioneros,Modo trabajación,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,latin
1Ix1m8dAJeXUFMCDGpP92R,Mijares,Halloween 2022 Pop Vol. 4,Para Amarnos Más,0,207800,False,0.516,0.655,3,-9.322,1,0.036,0.0783,0.0105,0.106,0.284,140.368,4,latin
1NzcfWIiD1SnRnqkzT2lfD,Jhayco,Perreo Tenebroso Vol. 1,Dime A Ve,0,213200,False,0.773,0.753,10,-4.173,1,0.06,0.122,4.8e-05,0.102,0.56,179.983,4,latin
0b6ESy6omvvTR8jza5esz7,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,Perreo Tenebroso Vol. 5,Déjate Querer,0,202823,False,0.755,0.792,6,-4.238,1,0.0483,0.028,0.0,0.0754,0.842,106.015,4,latin
5fmzL3Ogapgp9lP1SDzhTu,Alejo;Feid;ROBI,Perreo en Halloween,Pantysito,4,240413,True,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,latin
0n5ZqJlvj8IzEh0v70tTKD,Don Omar,Halloween con perreito,Pobre Diabla,0,255680,False,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,latin
5j8hhWf7dxILKgMsRSScbM,Zoé,Alternativo diferente latino,Poli / Love - En Vivo,0,256359,False,0.553,0.722,7,-7.794,1,0.0327,0.101,2.83e-05,0.958,0.257,91.267,4,latin
583f0IBk80MRgaTAOZyGDw,Anuel AA;KAROL G,Feliz Cumpleaños con Perreo,Secreto,1,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,latin
3lQ2YjLGrwN9QDrYy8nkZw,Lenny Tavárez;Randy;De La Ghetto;Brray;Justin Quiles,Tropical Vibes,La pared 720,1,276104,True,0.698,0.845,7,-4.705,1,0.12,0.176,0.0,0.239,0.749,171.938,4,latin
0GvNXbidC6YKMSOdIWYImL,Nelly Furtado,Halloween Scary Party,Maneater,0,265426,False,0.799,0.721,6,-5.222,1,0.0508,0.0214,0.000341,0.335,0.66,132.763,4,latin
3U3WDXdwPyih1ZHawJyUWK,Jhayco;Bad Bunny,Halloween con perreito,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latin
2RAEtFZQd4TZexKgblZNgA,Wisin & Yandel;Anthony Santos,Última Misión Reggaeton,Noche De Sexo,0,205773,True,0.721,0.714,11,-5.436,0,0.234,0.107,0.0,0.562,0.506,94.002,4,latin
2RUHnJNX92657k8DsVgoLd,J Balvin;Bad Bunny,Halloween con perreito,LA CANCIÓN,0,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,latin
5vOVMNYDam6F6jtemqnNX2,Antônio Carlos Jobim;Frank Sinatra,christmas but not christmas songs,The Girl From Ipanema,0,200360,False,0.541,0.321,5,-14.418,1,0.0329,0.714,0.00345,0.101,0.549,133.537,4,latin
4wH4dJgrsxONID6KS2tDQM,Nelly Furtado,Loose,Maneater,80,258893,False,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,4,latin
6aUEWZkvcTFOpr8viqbRza,Los Prisioneros,Rock un sentimiento vol. I,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,latin
